Year,Week,Team,Score,Opponent,Opponent_score,Score_margin,Outcome,Type,Top_scoring_week,Lowest_scoring_week
2024,8.0,Nate,143.6,Evan,186.5,-42.900000000000006,Loss,Regular,0,0
2024,8.0,Zachary,140.0,Alexander,152.4,-12.400000000000006,Loss,Regular,0,0
2024,8.0,Cody,122.9,Hayden,104.0,18.900000000000006,Win,Regular,0,0
2024,8.0,Hayden,104.0,Cody,122.9,-18.900000000000006,Loss,Regular,0,1
2024,9.0,Matt,179.3,Dylan,150.2,29.100000000000023,Win,Regular,1,0
2024,9.0,Hayden,176.9,Alexander,128.7,48.20000000000002,Win,Regular,0,0
2024,9.0,Dylan,150.2,Matt,179.3,-29.100000000000023,Loss,Regular,0,0
2024,9.0,Nate,145.1,Luca,125.7,19.39999999999999,Win,Regular,0,0
2024,9.0,Evan,141.1,Cody,114.6,26.5,Win,Regular,0,0
2024,9.0,Alexander,128.7,Hayden,176.9,-48.20000000000002,Loss,Regular,0,0
2024,9.0,Luca,125.7,Nate,145.1,-19.39999999999999,Loss,Regular,0,0
2024,9.0,Zachary,124.5,Gavin,92.2,32.3,Win,Regular,0,0
2024,9.0,Cody,114.6,Evan,141.1,-26.5,Loss,Regular,0,0
2024,9.0,Gavin,92.2,Zachary,124.5,-32.3,Loss,Regular,0,1
2024,10.0,Cody,153.4,Zachary,102.8,50.60000000000001,Win,Regular,1,0
2024,10.0,Evan,139.6,Dylan,125.2,14.399999999999991,Win,Regular,0,0
2024,10.0,Matt,138.2,Hayden,99.9,38.29999999999998,Win,Regular,0,0
2024,10.0,Gavin,137.7,Luca,135.2,2.5,Win,Regular,0,0
2024,10.0,Luca,135.2,Gavin,137.7,-2.5,Loss,Regular,0,0
2024,10.0,Alexander,127.9,Nate,110.5,17.400000000000006,Win,Regular,0,0
2024,10.0,Dylan,125.2,Evan,139.6,-14.399999999999991,Loss,Regular,0,0
2024,10.0,Nate,110.5,Alexander,127.9,-17.400000000000006,Loss,Regular,0,0
2024,10.0,Zachary,102.8,Cody,153.4,-50.60000000000001,Loss,Regular,0,0
2024,10.0,Hayden,99.9,Matt,138.2,-38.29999999999998,Loss,Regular,0,1
2024,11.0,Evan,202.8,Hayden,141.0,61.80000000000001,Win,Regular,1,0
2024,11.0,Nate,165.4,Gavin,117.9,47.5,Win,Regular,0,0
2024,11.0,Dylan,153.9,Zachary,142.6,11.300000000000011,Win,Regular,0,0
2024,11.0,Cody,147.6,Luca,85.2,62.39999999999999,Win,Regular,0,0
2024,11.0,Zachary,142.6,Dylan,153.9,-11.300000000000011,Loss,Regular,0,0
2024,11.0,Hayden,141.0,Evan,202.8,-61.80000000000001,Loss,Regular,0,0
2024,11.0,Matt,129.6,Alexander,107.6,22.0,Win,Regular,0,0
2024,11.0,Gavin,117.9,Nate,165.4,-47.5,Loss,Regular,0,0
2024,11.0,Alexander,107.6,Matt,129.6,-22.0,Loss,Regular,0,0
2024,11.0,Luca,85.2,Cody,147.6,-62.39999999999999,Loss,Regular,0,1
2024,12.0,Nate,164.1,Alexander,90.9,73.19999999999999,Win,Regular,1,0
2024,12.0,Zachary,150.0,Matt,136.7,13.300000000000011,Win,Regular,0,0
2024,12.0,Cody,141.5,Hayden,140.5,1.0,Win,Regular,0,0
2024,12.0,Hayden,140.5,Cody,141.5,-1.0,Loss,Regular,0,0
2024,12.0,Dylan,139.6,Evan,113.9,25.69999999999999,Win,Regular,0,0
2024,12.0,Matt,136.7,Zachary,150.0,-13.300000000000011,Loss,Regular,0,0
2024,12.0,Gavin,121.5,Luca,96.8,24.700000000000003,Win,Regular,0,0
2024,12.0,Evan,113.9,Dylan,139.6,-25.69999999999999,Loss,Regular,0,0
2024,12.0,Luca,96.8,Gavin,121.5,-24.700000000000003,Loss,Regular,0,0
2024,12.0,Alexander,90.9,Nate,164.1,-73.19999999999999,Loss,Regular,0,1
2024,13.0,Zachary,177.0,Cody,135.2,41.80000000000001,Win,Regular,1,0
2024,13.0,Nate,162.9,Luca,109.7,53.2,Win,Regular,0,0
2024,13.0,Matt,154.5,Alexander,138.9,15.599999999999994,Win,Regular,0,0
2024,13.0,Alexander,138.9,Matt,154.5,-15.599999999999994,Loss,Regular,0,0
2024,13.0,Cody,135.2,Zachary,177.0,-41.80000000000001,Loss,Regular,0,0
2024,13.0,Evan,134.0,Hayden,95.2,38.8,Win,Regular,0,0
2024,13.0,Gavin,130.9,Dylan,120.7,10.200000000000003,Win,Regular,0,0
2024,13.0,Dylan,120.7,Gavin,130.9,-10.200000000000003,Loss,Regular,0,0
2024,13.0,Luca,109.7,Nate,162.9,-53.2,Loss,Regular,0,0
2024,13.0,Hayden,95.2,Evan,134.0,-38.8,Loss,Regular,0,1
2024,14.0,Zachary,324.5,Matt,262.3,62.19999999999999,Win,Playoff,1,0
2024,14.0,Evan,316.2,Gavin,242.2,74.0,Win,Playoff,0,0
2024,14.0,Matt,262.3,Zachary,324.5,-62.19999999999999,Loss,Playoff,0,0
2024,14.0,Gavin,242.2,Evan,316.2,-74.0,Loss,Playoff,0,1
2024,15.0,Evan,303.7,Zachary,299.1,4.599999999999966,Win,Playoff,1,0
2024,15.0,Zachary,299.1,Evan,303.7,-4.599999999999966,Loss,Playoff,0,1
